id,created_at,sim_step,sim_time,direction,waiting_time,queue_length,mean_speed,vehicle_count,throughput,congestion_score,tl_state
37387,2026-06-17 06:21:08,93520,93520.0,east,63.345,20,0.7,25,9740,85.5,Nrrr
37386,2026-06-17 06:21:08,93520,93520.0,south,89.282,20,1.307,15,7300,98.06,Nrrr
37385,2026-06-17 06:21:08,93520,93520.0,north,30.249,1,0.238,8,6331,18.78,Nrrr
37384,2026-06-17 06:21:08,93510,93510.0,west,16.187,8,0.636,12,6818,32.3,Nrrr
37383,2026-06-17 06:21:08,93510,93510.0,east,55.748,20,1.376,25,9740,82.92,Nrrr
37382,2026-06-17 06:21:08,93510,93510.0,south,90.21,20,1.051,15,7300,100.0,Nrrr
37381,2026-06-17 06:21:08,93510,93510.0,north,58.154,7,11.571,8,6326,44.43,Nrrr
37380,2026-06-17 06:21:08,93500,93500.0,west,7.949,4,1.174,12,6818,15.58,Wrrr
37379,2026-06-17 06:21:08,93500,93500.0,east,46.244,20,1.202,25,9740,83.29,Wrrr
37378,2026-06-17 06:21:08,93500,93500.0,south,89.118,20,0.742,15,7300,100.0,Wrrr
37377,2026-06-17 06:21:08,93500,93500.0,north,90.873,20,1.158,8,6318,100.0,Wrrr
37376,2026-06-17 06:21:08,93490,93490.0,west,0.0,0,1.418,12,6818,0.0,Wrrr
37375,2026-06-17 06:21:08,93490,93490.0,east,40.167,20,1.47,25,9740,75.46,Wrrr
37374,2026-06-17 06:21:08,93490,93490.0,south,89.739,20,0.95,15,7300,100.0,Wrrr
37373,2026-06-17 06:21:08,93490,93490.0,north,90.895,20,0.958,8,6318,98.18,Wrrr
37372,2026-06-17 06:21:08,93480,93480.0,west,0.0,0,10.381,12,6818,0.0,Wrrr
37371,2026-06-17 06:21:08,93480,93480.0,east,31.478,20,0.336,25,9740,72.03,Wrrr
37370,2026-06-17 06:21:08,93480,93480.0,south,85.789,20,1.381,15,7300,95.56,Wrrr
37369,2026-06-17 06:21:08,93480,93480.0,north,89.687,20,0.84,8,6318,97.23,Wrrr
37368,2026-06-17 06:21:08,93470,93470.0,west,26.353,0,8.566,12,6818,12.54,Wrrr
37367,2026-06-17 06:21:08,93470,93470.0,east,23.247,20,0.943,25,9740,69.32,Wrrr
37366,2026-06-17 06:21:08,93470,93470.0,south,77.947,20,1.287,15,7300,94.48,Wrrr
37365,2026-06-17 06:21:08,93470,93470.0,north,90.732,20,0.883,8,6318,99.74,Wrrr
37364,2026-06-17 06:21:08,93460,93460.0,west,66.09,11,11.673,12,6810,62.18,Wrrr
37363,2026-06-17 06:21:08,93460,93460.0,east,15.388,16,1.355,25,9740,56.83,Wrrr
37362,2026-06-17 06:21:08,93460,93460.0,south,69.393,20,0.14,15,7300,92.05,Wrrr
37361,2026-06-17 06:21:08,93460,93460.0,north,89.086,20,0.662,8,6318,97.72,Wrrr
37360,2026-06-17 06:21:08,93450,93450.0,west,90.741,20,0.944,12,6804,100.0,Errr
37359,2026-06-17 06:21:08,93450,93450.0,east,7.7,8,0.084,25,9740,29.93,Errr
37358,2026-06-17 06:21:08,93450,93450.0,south,62.504,20,0.315,15,7300,88.0,Errr
37357,2026-06-17 06:21:08,93450,93450.0,north,90.958,20,0.432,8,6318,100.0,Errr
37356,2026-06-17 06:21:08,93440,93440.0,west,89.511,20,0.144,12,6804,98.33,Errr
37355,2026-06-17 06:21:08,93440,93440.0,east,0.0,0,10.282,25,9740,2.36,Errr
37354,2026-06-17 06:21:08,93440,93440.0,south,53.259,20,1.167,15,7300,83.29,Errr
37353,2026-06-17 06:21:08,93440,93440.0,north,89.334,20,0.348,8,6318,100.0,Errr
37352,2026-06-17 06:21:08,93430,93430.0,west,90.718,20,1.251,12,6804,99.17,Errr
37351,2026-06-17 06:21:08,93430,93430.0,east,0.109,0,9.846,25,9740,0.0,Errr
37350,2026-06-17 06:21:08,93430,93430.0,south,46.052,20,0.146,15,7300,82.33,Errr
37349,2026-06-17 06:21:08,93430,93430.0,north,90.238,20,0.364,8,6318,97.85,Errr
37348,2026-06-17 06:21:08,93420,93420.0,west,89.983,20,0.968,12,6804,100.0,Errr
37347,2026-06-17 06:21:08,93420,93420.0,east,0.0,0,11.365,25,9740,2.53,Errr
37346,2026-06-17 06:21:08,93420,93420.0,south,36.711,20,1.415,15,7300,73.56,Errr
37345,2026-06-17 06:21:08,93420,93420.0,north,89.818,20,0.782,8,6318,100.0,Errr
37344,2026-06-17 06:21:08,93410,93410.0,west,90.116,20,0.746,12,6804,99.61,Errr
37343,2026-06-17 06:21:08,93410,93410.0,east,0.513,0,12.473,25,9740,0.0,Errr
37342,2026-06-17 06:21:08,93410,93410.0,south,29.152,19,1.471,15,7300,68.9,Errr
37341,2026-06-17 06:21:08,93410,93410.0,north,90.052,20,0.27,8,6318,100.0,Errr
37340,2026-06-17 06:21:08,93400,93400.0,west,82.478,20,0.371,12,6804,94.68,Errr
37339,2026-06-17 06:21:08,93400,93400.0,east,34.424,6,12.665,25,9734,32.42,Errr
37338,2026-06-17 06:21:08,93400,93400.0,south,21.345,14,1.016,15,7300,54.12,Errr
37337,2026-06-17 06:21:08,93400,93400.0,north,89.086,20,0.772,8,6318,99.49,Errr
37336,2026-06-17 06:21:08,93390,93390.0,west,72.756,20,0.699,12,6804,94.51,Errr
37335,2026-06-17 06:21:08,93390,93390.0,east,73.508,16,12.556,25,9724,83.3,Errr
37334,2026-06-17 06:21:08,93390,93390.0,south,12.718,9,0.102,15,7300,31.99,Errr
37333,2026-06-17 06:21:08,93390,93390.0,north,80.552,17,0.945,8,6318,86.7,Errr
37332,2026-06-17 06:21:08,93380,93380.0,west,66.21,20,0.244,12,6804,90.28,Srrr
37331,2026-06-17 06:21:08,93380,93380.0,east,89.013,20,0.206,25,9720,98.28,Srrr
37330,2026-06-17 06:21:08,93380,93380.0,south,5.655,4,0.146,15,7300,15.29,Srrr
37329,2026-06-17 06:21:08,93380,93380.0,north,72.187,14,0.75,8,6318,76.01,Srrr
37328,2026-06-17 06:21:08,93370,93370.0,west,58.516,20,0.47,12,6804,83.91,Srrr
37327,2026-06-17 06:21:08,93370,93370.0,east,90.54,20,1.161,25,9720,99.37,Srrr
37326,2026-06-17 06:21:08,93370,93370.0,south,0.157,0,12.933,15,7300,0.0,Srrr
37325,2026-06-17 06:21:08,93370,93370.0,north,64.943,12,0.125,8,6318,64.74,Srrr
37324,2026-06-17 06:21:08,93360,93360.0,west,49.511,20,1.311,12,6804,81.76,Srrr
37323,2026-06-17 06:21:08,93360,93360.0,east,89.353,20,1.061,25,9720,97.35,Srrr
37322,2026-06-17 06:21:08,93360,93360.0,south,1.969,0,11.605,15,7300,2.25,Srrr
37321,2026-06-17 06:21:08,93360,93360.0,north,55.973,9,1.3,8,6318,54.54,Srrr
37320,2026-06-17 06:21:08,93350,93350.0,west,41.147,20,0.145,12,6804,75.39,Srrr
37319,2026-06-17 06:21:08,93350,93350.0,east,81.269,20,0.631,25,9720,94.16,Srrr
37318,2026-06-17 06:21:08,93350,93350.0,south,42.818,4,9.847,15,7297,33.48,Srrr
37317,2026-06-17 06:21:08,93350,93350.0,north,48.974,6,0.262,8,6318,38.5,Srrr
37316,2026-06-17 06:21:08,93340,93340.0,west,33.093,17,0.903,12,6804,64.14,Srrr
37315,2026-06-17 06:21:08,93340,93340.0,east,73.779,20,0.145,25,9720,95.07,Srrr
37314,2026-06-17 06:21:08,93340,93340.0,south,82.957,17,10.864,15,7287,89.98,Srrr
37313,2026-06-17 06:21:08,93340,93340.0,north,39.736,4,0.427,8,6318,29.41,Srrr
37312,2026-06-17 06:21:08,93330,93330.0,west,24.873,13,0.647,12,6804,51.98,Nrrr
37311,2026-06-17 06:21:08,93330,93330.0,east,64.46,20,0.714,25,9720,87.99,Nrrr
37310,2026-06-17 06:21:08,93330,93330.0,south,90.502,20,0.445,15,7285,100.0,Nrrr
37309,2026-06-17 06:21:08,93330,93330.0,north,32.825,1,0.539,8,6318,20.09,Nrrr
37308,2026-06-17 06:21:08,93320,93320.0,west,17.496,9,0.591,12,6804,32.5,Nrrr
37307,2026-06-17 06:21:08,93320,93320.0,east,56.852,20,0.683,25,9720,82.32,Nrrr
37306,2026-06-17 06:21:08,93320,93320.0,south,89.96,20,0.712,15,7285,98.61,Nrrr
37305,2026-06-17 06:21:08,93320,93320.0,north,49.41,4,9.961,8,6315,34.16,Nrrr
37304,2026-06-17 06:21:08,93310,93310.0,west,8.728,5,1.164,12,6804,19.15,Wrrr
37303,2026-06-17 06:21:08,93310,93310.0,east,48.687,20,0.878,25,9720,81.51,Wrrr
37302,2026-06-17 06:21:08,93310,93310.0,south,90.194,20,0.947,15,7285,97.71,Wrrr
37301,2026-06-17 06:21:08,93310,93310.0,north,89.632,20,0.549,8,6305,100.0,Wrrr
37300,2026-06-17 06:21:08,93300,93300.0,west,1.796,1,1.458,12,6804,0.83,Wrrr
37299,2026-06-17 06:21:08,93300,93300.0,east,40.755,20,1.153,25,9720,79.15,Wrrr
37298,2026-06-17 06:21:08,93300,93300.0,south,90.772,20,0.606,15,7285,98.55,Wrrr
37297,2026-06-17 06:21:08,93300,93300.0,north,90.94,20,1.175,8,6305,98.97,Wrrr
37296,2026-06-17 06:21:08,93290,93290.0,west,0.714,0,11.137,12,6804,2.59,Wrrr
37295,2026-06-17 06:21:08,93290,93290.0,east,33.02,20,1.479,25,9720,76.24,Wrrr
37294,2026-06-17 06:21:08,93290,93290.0,south,87.555,20,1.44,15,7285,100.0,Wrrr
37293,2026-06-17 06:21:08,93290,93290.0,north,90.824,20,0.515,8,6305,100.0,Wrrr
37292,2026-06-17 06:21:08,93280,93280.0,west,17.577,0,10.915,12,6804,9.61,Wrrr
37291,2026-06-17 06:21:08,93280,93280.0,east,23.859,20,0.294,25,9720,68.81,Wrrr
37290,2026-06-17 06:21:08,93280,93280.0,south,78.569,20,0.691,15,7285,93.27,Wrrr
37289,2026-06-17 06:21:08,93280,93280.0,north,90.854,20,0.999,8,6305,100.0,Wrrr
37288,2026-06-17 06:21:08,93270,93270.0,west,58.826,8,9.679,12,6798,52.31,Wrrr
37287,2026-06-17 06:21:08,93270,93270.0,east,17.606,18,1.054,25,9720,63.33,Wrrr
37286,2026-06-17 06:21:08,93270,93270.0,south,70.396,20,1.193,15,7285,93.53,Wrrr
37285,2026-06-17 06:21:08,93270,93270.0,north,89.035,20,0.884,8,6305,98.72,Wrrr
37284,2026-06-17 06:21:08,93260,93260.0,west,89.487,20,1.394,12,6790,97.32,Errr
37283,2026-06-17 06:21:08,93260,93260.0,east,8.073,10,1.283,25,9720,33.63,Errr
37282,2026-06-17 06:21:08,93260,93260.0,south,63.205,20,1.258,15,7285,88.58,Errr
37281,2026-06-17 06:21:08,93260,93260.0,north,90.684,20,0.337,8,6305,98.34,Errr
37280,2026-06-17 06:21:08,93250,93250.0,west,89.085,20,0.449,12,6790,99.89,Errr
37279,2026-06-17 06:21:08,93250,93250.0,east,0.535,1,0.601,25,9720,0.87,Errr
37278,2026-06-17 06:21:08,93250,93250.0,south,55.447,20,1.335,15,7285,84.45,Errr
37277,2026-06-17 06:21:08,93250,93250.0,north,89.573,20,0.994,8,6305,100.0,Errr
37276,2026-06-17 06:21:08,93240,93240.0,west,90.542,20,1.305,12,6790,100.0,Errr
37275,2026-06-17 06:21:08,93240,93240.0,east,0.402,0,10.333,25,9720,0.0,Errr
37274,2026-06-17 06:21:08,93240,93240.0,south,48.108,20,1.219,15,7285,82.72,Errr
37273,2026-06-17 06:21:08,93240,93240.0,north,90.09,20,0.215,8,6305,99.85,Errr
37272,2026-06-17 06:21:08,93230,93230.0,west,89.953,20,1.322,12,6790,97.86,Errr
37271,2026-06-17 06:21:08,93230,93230.0,east,0.285,0,12.412,25,9720,3.11,Errr
37270,2026-06-17 06:21:08,93230,93230.0,south,39.541,20,0.611,15,7285,75.27,Errr
37269,2026-06-17 06:21:08,93230,93230.0,north,90.611,20,1.049,8,6305,100.0,Errr
37268,2026-06-17 06:21:08,93220,93220.0,west,90.898,20,1.135,12,6790,98.3,Errr
37267,2026-06-17 06:21:08,93220,93220.0,east,0.0,0,12.857,25,9720,0.0,Errr
37266,2026-06-17 06:21:08,93220,93220.0,south,32.041,20,0.454,15,7285,72.0,Errr
37265,2026-06-17 06:21:08,93220,93220.0,north,89.869,20,0.229,8,6305,100.0,Errr
37264,2026-06-17 06:21:08,93210,93210.0,west,83.91,20,0.904,12,6790,98.83,Errr
37263,2026-06-17 06:21:08,93210,93210.0,east,26.665,4,12.142,25,9716,25.47,Errr
37262,2026-06-17 06:21:08,93210,93210.0,south,22.628,15,0.505,15,7285,54.15,Errr
37261,2026-06-17 06:21:08,93210,93210.0,north,90.245,20,1.304,8,6305,98.77,Errr
37260,2026-06-17 06:21:08,93200,93200.0,west,74.219,20,0.442,12,6790,95.89,Errr
37259,2026-06-17 06:21:08,93200,93200.0,east,66.222,14,10.442,25,9706,73.52,Errr
37258,2026-06-17 06:21:08,93200,93200.0,south,14.929,10,1.212,15,7285,36.66,Errr
37257,2026-06-17 06:21:08,93200,93200.0,north,81.759,18,0.598,8,6305,92.05,Errr
37256,2026-06-17 06:21:08,93190,93190.0,west,66.704,20,0.506,12,6790,88.16,Srrr
37255,2026-06-17 06:21:08,93190,93190.0,east,90.017,20,0.56,25,9700,99.52,Srrr
37254,2026-06-17 06:21:08,93190,93190.0,south,7.991,5,0.28,15,7285,20.76,Srrr
37253,2026-06-17 06:21:08,93190,93190.0,north,73.34,15,1.491,8,6305,77.32,Srrr
37252,2026-06-17 06:21:08,93180,93180.0,west,59.416,20,1.224,12,6790,86.81,Srrr
37251,2026-06-17 06:21:08,93180,93180.0,east,90.442,20,0.186,25,9700,97.2,Srrr
37250,2026-06-17 06:21:08,93180,93180.0,south,0.0,0,11.496,15,7285,0.85,Srrr
37249,2026-06-17 06:21:08,93180,93180.0,north,66.155,12,0.214,8,6305,67.07,Srrr
37248,2026-06-17 06:21:08,93170,93170.0,west,50.451,20,0.918,12,6790,82.29,Srrr
37247,2026-06-17 06:21:08,93170,93170.0,east,89.789,20,1.101,25,9700,98.67,Srrr
37246,2026-06-17 06:21:08,93170,93170.0,south,0.499,0,9.65,15,7285,1.96,Srrr
37245,2026-06-17 06:21:08,93170,93170.0,north,58.534,10,0.483,8,6305,53.86,Srrr
37244,2026-06-17 06:21:08,93160,93160.0,west,42.436,20,0.798,12,6790,78.86,Srrr
37243,2026-06-17 06:21:08,93160,93160.0,east,82.726,20,0.785,25,9700,98.5,Srrr
37242,2026-06-17 06:21:08,93160,93160.0,south,33.115,1,11.929,15,7284,20.53,Srrr
37241,2026-06-17 06:21:08,93160,93160.0,north,49.021,7,0.588,8,6305,43.88,Srrr
37240,2026-06-17 06:21:08,93150,93150.0,west,34.999,18,0.123,12,6790,70.9,Srrr
37239,2026-06-17 06:21:08,93150,93150.0,east,74.058,20,0.472,25,9700,91.63,Srrr
37238,2026-06-17 06:21:08,93150,93150.0,south,73.73,14,12.434,15,7274,73.38,Srrr
37237,2026-06-17 06:21:08,93150,93150.0,north,42.453,4,0.944,8,6305,28.39,Srrr
37236,2026-06-17 06:21:08,93140,93140.0,west,28.149,14,1.002,12,6790,53.51,Nrrr
37235,2026-06-17 06:21:08,93140,93140.0,east,67.055,20,0.524,25,9700,88.09,Nrrr
37234,2026-06-17 06:21:08,93140,93140.0,south,89.061,20,1.22,15,7270,97.84,Nrrr
37233,2026-06-17 06:21:08,93140,93140.0,north,34.658,2,0.804,8,6305,19.09,Nrrr
37232,2026-06-17 06:21:08,93130,93130.0,west,19.107,10,0.261,12,6790,37.75,Nrrr
37231,2026-06-17 06:21:08,93130,93130.0,east,57.927,20,0.93,25,9700,86.03,Nrrr
37230,2026-06-17 06:21:08,93130,93130.0,south,89.855,20,1.487,15,7270,99.88,Nrrr
37229,2026-06-17 06:21:08,93130,93130.0,north,41.394,1,11.872,8,6304,20.63,Nrrr
37228,2026-06-17 06:21:08,93120,93120.0,west,10.881,6,1.495,12,6790,25.31,Nrrr
37227,2026-06-17 06:21:08,93120,93120.0,east,50.426,20,0.152,25,9700,79.72,Nrrr
37226,2026-06-17 06:21:08,93120,93120.0,south,90.457,20,1.239,15,7270,97.24,Nrrr
37225,2026-06-17 06:21:08,93120,93120.0,north,81.553,16,11.814,8,6294,82.9,Nrrr
37224,2026-06-17 06:21:08,93110,93110.0,west,3.141,2,0.071,12,6790,5.5,Wrrr
37223,2026-06-17 06:21:08,93110,93110.0,east,42.192,20,0.277,25,9700,76.59,Wrrr
37222,2026-06-17 06:21:08,93110,93110.0,south,89.786,20,0.791,15,7270,97.72,Wrrr
37221,2026-06-17 06:21:08,93110,93110.0,north,89.579,20,1.0,8,6292,100.0,Wrrr
37220,2026-06-17 06:21:08,93100,93100.0,west,0.476,0,9.697,12,6790,0.0,Wrrr
37219,2026-06-17 06:21:08,93100,93100.0,east,35.154,20,0.017,25,9700,77.07,Wrrr
37218,2026-06-17 06:21:08,93100,93100.0,south,87.822,20,0.614,15,7270,96.51,Wrrr
37217,2026-06-17 06:21:08,93100,93100.0,north,90.314,20,0.872,8,6292,99.98,Wrrr
37216,2026-06-17 06:21:08,93090,93090.0,west,9.116,0,11.239,12,6790,2.85,Wrrr
37215,2026-06-17 06:21:08,93090,93090.0,east,26.303,20,0.305,25,9700,70.67,Wrrr
37214,2026-06-17 06:21:08,93090,93090.0,south,80.742,20,0.514,15,7270,93.38,Wrrr
37213,2026-06-17 06:21:08,93090,93090.0,north,89.054,20,0.91,8,6292,100.0,Wrrr
37212,2026-06-17 06:21:08,93080,93080.0,west,49.771,5,11.896,12,6786,39.17,Wrrr
37211,2026-06-17 06:21:08,93080,93080.0,east,18.988,20,0.075,25,9700,70.27,Wrrr
37210,2026-06-17 06:21:08,93080,93080.0,south,72.819,20,1.122,15,7270,94.26,Wrrr
37209,2026-06-17 06:21:08,93080,93080.0,north,90.864,20,0.984,8,6292,98.61,Wrrr
37208,2026-06-17 06:21:08,93070,93070.0,west,89.939,20,1.11,12,6776,100.0,Errr
37207,2026-06-17 06:21:08,93070,93070.0,east,11.002,11,1.411,25,9700,37.61,Errr
37206,2026-06-17 06:21:08,93070,93070.0,south,64.259,20,1.428,15,7270,88.81,Errr
37205,2026-06-17 06:21:08,93070,93070.0,north,89.071,20,1.341,8,6292,100.0,Errr
37204,2026-06-17 06:21:08,93060,93060.0,west,90.243,20,1.217,12,6776,100.0,Errr
37203,2026-06-17 06:21:08,93060,93060.0,east,2.144,3,1.157,25,9700,8.72,Errr
37202,2026-06-17 06:21:08,93060,93060.0,south,56.077,20,0.901,15,7270,83.17,Errr
37201,2026-06-17 06:21:08,93060,93060.0,north,90.269,20,0.886,8,6292,100.0,Errr
37200,2026-06-17 06:21:08,93050,93050.0,west,89.544,20,0.367,12,6776,100.0,Errr
37199,2026-06-17 06:21:08,93050,93050.0,east,0.0,0,10.619,25,9700,0.0,Errr
37198,2026-06-17 06:21:08,93050,93050.0,south,47.995,20,1.457,15,7270,79.12,Errr
37197,2026-06-17 06:21:08,93050,93050.0,north,90.475,20,0.336,8,6292,100.0,Errr
37196,2026-06-17 06:21:08,93040,93040.0,west,90.682,20,0.039,12,6776,97.48,Errr
37195,2026-06-17 06:21:08,93040,93040.0,east,0.426,0,9.604,25,9700,1.65,Errr
37194,2026-06-17 06:21:08,93040,93040.0,south,40.077,20,0.3,15,7270,77.86,Errr
37193,2026-06-17 06:21:08,93040,93040.0,north,89.729,20,0.032,8,6292,97.62,Errr
37192,2026-06-17 06:21:08,93030,93030.0,west,89.389,20,0.472,12,6776,100.0,Errr
37191,2026-06-17 06:21:08,93030,93030.0,east,0.0,0,12.289,25,9700,2.54,Errr
37190,2026-06-17 06:21:08,93030,93030.0,south,32.251,20,0.855,15,7270,76.53,Errr
37189,2026-06-17 06:21:08,93030,93030.0,north,90.751,20,0.365,8,6292,99.4,Errr
37188,2026-06-17 06:21:08,93020,93020.0,west,84.398,20,0.265,12,6776,99.39,Errr
37187,2026-06-17 06:21:08,93020,93020.0,east,18.96,2,12.95,25,9698,14.85,Errr
37186,2026-06-17 06:21:08,93020,93020.0,south,24.407,16,0.531,15,7270,57.33,Errr
37185,2026-06-17 06:21:08,93020,93020.0,north,90.352,20,0.322,8,6292,99.63,Errr
37184,2026-06-17 06:21:08,93010,93010.0,west,77.027,20,0.641,12,6776,94.94,Errr
37183,2026-06-17 06:21:08,93010,93010.0,east,58.643,12,9.647,25,9688,60.16,Errr
37182,2026-06-17 06:21:08,93010,93010.0,south,16.185,11,0.961,15,7270,37.31,Errr
37181,2026-06-17 06:21:08,93010,93010.0,north,82.692,18,0.116,8,6292,90.37,Errr
37180,2026-06-17 06:21:08,93000,93000.0,west,68.362,20,0.1,12,6776,92.93,Srrr
37179,2026-06-17 06:21:08,93000,93000.0,east,90.829,20,0.608,25,9680,97.41,Srrr
37178,2026-06-17 06:21:08,93000,93000.0,south,8.764,6,0.883,15,7270,22.93,Srrr
37177,2026-06-17 06:21:08,93000,93000.0,north,75.316,16,0.726,8,6292,82.04,Srrr
37176,2026-06-17 06:21:08,92990,92990.0,west,61.783,20,0.641,12,6776,87.06,Srrr
37175,2026-06-17 06:21:08,92990,92990.0,east,89.168,20,1.214,25,9680,97.84,Srrr
37174,2026-06-17 06:21:08,92990,92990.0,south,0.242,1,0.921,15,7270,5.84,Srrr
37173,2026-06-17 06:21:08,92990,92990.0,north,67.137,13,0.63,8,6292,69.07,Srrr
37172,2026-06-17 06:21:08,92980,92980.0,west,52.058,20,0.148,12,6776,85.48,Srrr
37171,2026-06-17 06:21:08,92980,92980.0,east,90.069,20,0.4,25,9680,100.0,Srrr
37170,2026-06-17 06:21:08,92980,92980.0,south,0.0,0,9.51,15,7270,0.0,Srrr
37169,2026-06-17 06:21:08,92980,92980.0,north,60.185,10,0.472,8,6292,57.34,Srrr
37168,2026-06-17 06:21:08,92970,92970.0,west,45.327,20,1.355,12,6776,79.43,Srrr
37167,2026-06-17 06:21:08,92970,92970.0,east,84.525,20,1.291,25,9680,100.0,Srrr
37166,2026-06-17 06:21:08,92970,92970.0,south,26.761,0,10.117,15,7270,12.43,Srrr
37165,2026-06-17 06:21:08,92970,92970.0,north,52.549,7,0.811,8,6292,42.08,Srrr
37164,2026-06-17 06:21:08,92960,92960.0,west,36.055,19,0.216,12,6776,75.83,Srrr
37163,2026-06-17 06:21:08,92960,92960.0,east,75.532,20,0.336,25,9680,93.84,Srrr
37162,2026-06-17 06:21:08,92960,92960.0,south,65.395,12,11.633,15,7261,66.24,Srrr
37161,2026-06-17 06:21:08,92960,92960.0,north,43.635,5,0.417,8,6292,37.06,Srrr
37160,2026-06-17 06:21:08,92950,92950.0,west,29.499,15,0.423,12,6776,60.29,Nrrr
37159,2026-06-17 06:21:08,92950,92950.0,east,68.85,20,1.398,25,9680,91.68,Nrrr
37158,2026-06-17 06:21:08,92950,92950.0,south,89.72,20,1.033,15,7255,100.0,Nrrr
37157,2026-06-17 06:21:08,92950,92950.0,north,36.202,2,1.072,8,6292,21.97,Nrrr
37156,2026-06-17 06:21:08,92940,92940.0,west,21.277,11,0.744,12,6776,42.92,Nrrr
37155,2026-06-17 06:21:08,92940,92940.0,east,59.946,20,0.01,25,9680,85.11,Nrrr
37154,2026-06-17 06:21:08,92940,92940.0,south,89.748,20,1.065,15,7255,100.0,Nrrr
37153,2026-06-17 06:21:08,92940,92940.0,north,33.68,0,9.51,8,6292,15.77,Nrrr
37152,2026-06-17 06:21:08,92930,92930.0,west,13.501,7,0.962,12,6776,27.77,Nrrr
37151,2026-06-17 06:21:08,92930,92930.0,east,52.145,20,0.046,25,9680,81.02,Nrrr
37150,2026-06-17 06:21:08,92930,92930.0,south,90.588,20,1.012,15,7255,100.0,Nrrr
37149,2026-06-17 06:21:08,92930,92930.0,north,74.823,13,9.778,8,6283,70.72,Nrrr
37148,2026-06-17 06:21:08,92920,92920.0,west,4.907,3,0.356,12,6776,11.3,Wrrr
37147,2026-06-17 06:21:08,92920,92920.0,east,43.436,20,0.649,25,9680,80.48,Wrrr
37146,2026-06-17 06:21:08,92920,92920.0,south,90.088,20,0.167,15,7255,99.79,Wrrr
37145,2026-06-17 06:21:08,92920,92920.0,north,90.574,20,0.204,8,6279,97.15,Wrrr
37144,2026-06-17 06:21:08,92910,92910.0,west,0.0,0,12.757,12,6776,0.0,Wrrr
37143,2026-06-17 06:21:08,92910,92910.0,east,35.95,20,1.162,25,9680,76.04,Wrrr
37142,2026-06-17 06:21:08,92910,92910.0,south,90.0,20,1.298,15,7255,97.9,Wrrr
37141,2026-06-17 06:21:08,92910,92910.0,north,89.103,20,0.037,8,6279,98.38,Wrrr
37140,2026-06-17 06:21:08,92900,92900.0,west,2.833,0,10.289,12,6776,4.18,Wrrr
37139,2026-06-17 06:21:08,92900,92900.0,east,27.279,20,0.396,25,9680,71.88,Wrrr
37138,2026-06-17 06:21:08,92900,92900.0,south,83.049,20,0.817,15,7255,94.37,Wrrr
37137,2026-06-17 06:21:08,92900,92900.0,north,89.938,20,0.59,8,6279,99.58,Wrrr
37136,2026-06-17 06:21:08,92890,92890.0,west,41.722,3,10.064,12,6774,25.55,Wrrr
37135,2026-06-17 06:21:08,92890,92890.0,east,20.239,20,0.975,25,9680,70.34,Wrrr
37134,2026-06-17 06:21:08,92890,92890.0,south,75.014,20,0.982,15,7255,96.2,Wrrr
37133,2026-06-17 06:21:08,92890,92890.0,north,89.663,20,1.098,8,6279,100.0,Wrrr
37132,2026-06-17 06:21:08,92880,92880.0,west,81.855,17,9.228,12,6764,88.2,Wrrr
37131,2026-06-17 06:21:08,92880,92880.0,east,11.508,13,1.496,25,9680,41.91,Wrrr
37130,2026-06-17 06:21:08,92880,92880.0,south,66.678,20,0.547,15,7255,90.79,Wrrr
37129,2026-06-17 06:21:08,92880,92880.0,north,89.406,20,1.048,8,6279,100.0,Wrrr
37128,2026-06-17 06:21:08,92870,92870.0,west,89.251,20,0.951,12,6762,97.05,Errr
37127,2026-06-17 06:21:08,92870,92870.0,east,4.46,5,0.515,25,9680,14.69,Errr
37126,2026-06-17 06:21:08,92870,92870.0,south,59.077,20,0.816,15,7255,87.95,Errr
37125,2026-06-17 06:21:08,92870,92870.0,north,89.202,20,0.706,8,6279,98.49,Errr
37124,2026-06-17 06:21:08,92860,92860.0,west,90.398,20,1.072,12,6762,98.81,Errr
37123,2026-06-17 06:21:08,92860,92860.0,east,0.0,0,11.703,25,9680,0.0,Errr
37122,2026-06-17 06:21:08,92860,92860.0,south,50.646,20,0.566,15,7255,83.62,Errr
37121,2026-06-17 06:21:08,92860,92860.0,north,89.901,20,1.111,8,6279,100.0,Errr
37120,2026-06-17 06:21:08,92850,92850.0,west,90.356,20,0.332,12,6762,97.12,Errr
37119,2026-06-17 06:21:08,92850,92850.0,east,0.477,0,10.081,25,9680,2.89,Errr
37118,2026-06-17 06:21:08,92850,92850.0,south,42.049,20,0.72,15,7255,79.18,Errr
37117,2026-06-17 06:21:08,92850,92850.0,north,89.495,20,1.32,8,6279,96.91,Errr
37116,2026-06-17 06:21:08,92840,92840.0,west,89.133,20,1.116,12,6762,100.0,Errr
37115,2026-06-17 06:21:08,92840,92840.0,east,0.409,0,11.887,25,9680,0.0,Errr
37114,2026-06-17 06:21:08,92840,92840.0,south,33.954,20,1.478,15,7255,76.27,Errr
37113,2026-06-17 06:21:08,92840,92840.0,north,90.654,20,0.228,8,6279,100.0,Errr
37112,2026-06-17 06:21:08,92830,92830.0,west,85.926,20,1.456,12,6762,96.06,Errr
37111,2026-06-17 06:21:08,92830,92830.0,east,9.27,0,8.064,25,9680,1.14,Errr
37110,2026-06-17 06:21:08,92830,92830.0,south,25.86,17,0.081,15,7255,60.53,Errr
